,idx,종목코드,회사명,현재가,발행주식수,자사주,매출_16,매출_17,매출_18,매출_19,매출_20,매출_21,매출_22,매출_23,영이_16,영이_17,영이_18,영이_19,영이_20,영이_21,영이_22,영이_23,당순_16,당순_17,당순_18,당순_19,당순_20,당순_21,당순_22,당순_23,자산_16,자산_17,자산_18,자산_19,자산_20,자산_21,자산_22,자산_23,부채_16,부채_17,부채_18,부채_19,부채_20,부채_21,부채_22,부채_23,자본_16,자본_17,자본_18,자본_19,자본_20,자본_21,자본_22,자본_23,지배_16,지배_17,지배_18,지배_19,지배_20,지배_21,지배_22,지배_23,자본금_16,자본금_17,자본금_18,자본금_19,자본금_20,자본금_21,자본금_22,자본금_23,ROA_16,ROA_17,ROA_18,ROA_19,ROA_20,ROA_21,ROA_22,ROA_23,ROE_16,ROE_17,ROE_18,ROE_19,ROE_20,ROE_21,ROE_22,ROE_23,EPS_16,EPS_17,EPS_18,EPS_19,EPS_20,EPS_21,EPS_22,EPS_23,PER_16,PER_17,PER_18,PER_19,PER_20,PER_21,PER_22,PER_23,PBR_16,PBR_17,PBR_18,PBR_19,PBR_20,PBR_21,PBR_22,PBR_23,발주_16,발주_17,발주_18,발주_19,발주_20,발주_21,발주_22,발주_23
123,123,080470,성창오토텍 *,"9,730/ -200","7,300,000/ 0",0,"1,527","1,430","1,307","1,328","1,255", , , ,26,10,2,-4,8, , , ,15,-13,-31,-1,-2, , , ,"1,177","1,060","1,093","1,109","1,220", , , ,691,597,667,683,804, , , ,485,463,426,426,416, , , ,434,413,382,379,382, , , ,37,37,37,37,37, , , ,1.31,-1.15,-2.84,-0.13,-0.18, , , ,3.08,-4.20,-5.70,-0.58,2.18, , , ,180,-244,-310,-30,114, , , ,24.33,N/A,N/A,N/A,75.11, , , ,0.74,1.48,1.60,1.56,1.63, , , ,"7,300","7,300","7,300","7,300","7,300", , , 
124,124,089140,넥스턴바이오 *,"8,240/ +440","33,220,864/ 0","1,159,348",744,437,266,324,97, , , ,193,101,41,30,-30, , , ,172,68,55,58,-24, , , ,985,948,"1,135","1,052",994, , , ,86,30,180,50,26, , , ,899,918,955,"1,002",968, , , ,899,918,955,"1,002",968, , , ,59,59,59,59,59, , , ,26.07,7.01,5.33,5.27,-2.38, , , ,28.64,7.46,5.93,5.89,-2.47, , , ,633,204,167,173,-73, , , ,14.82,23.54,23.73,21.43,N/A, , , ,3.32,1.62,1.28,1.15,1.36, , , ,"33,221","33,221","33,221","33,221","33,221", , , 
125,125,089790,제이티 *,"9,100/ -100","10,315,513/ 0",0,223,322,336,424,446,578,663,740,-86,6,38,62,53,86,95,100,-98,-2,24,38,52,70,70,80,416,424,420,570,545,830,960,"1,080",268,272,199,303,225,440,500,540,148,152,222,267,320,390,460,540,148,152,222,267,320,390,460,540,37,39,50,52,52,50,50,50,-21.26,-0.43,5.80,7.65,9.33,10.18,7.82,7.84,-52.47,-1.20,13.11,15.51,17.73,19.72,16.47,16.00,"-1,314",-23,244,367,505,679,679,776,N/A,N/A,10.43,14.71,25.67,13.41,13.41,11.73,1.54,1.09,1.02,1.89,3.84,2.25,1.92,1.65,"7,472","7,727","10,017","10,316","10,316", , , 
126,126,090150,광진윈텍 *,"7,520/ -270","17,358,393/ 0","623,465","1,058",972,938,954,852, , , ,15,-35,-26,37,32, , , ,21,-30,-25,23,20, , , ,974,972,"1,004",967,961, , , ,541,576,633,525,509, , , ,433,396,370,442,452, , , ,433,396,347,417,423, , , ,48,48,48,48,48, , , ,2.12,-3.07,-2.55,2.30,2.11, , , ,4.88,-7.21,-6.78,5.30,4.13, , , ,170,-244,-206,166,142, , , ,24.47,N/A,N/A,15.92,23.35, , , ,1.13,0.58,0.60,0.75,0.92, , , ,"12,224","12,224","12,224","12,224","12,224", , , 
127,127,088390,이녹스 *,"26,350/ -1,100","9,350,844/ 0","1,444",525,461,578,415,544,756,940,"1,177",-102,-154,35,-51,106,168,240,325,32,"1,677",-316,-189,124, , , ,"3,128","2,617","2,128","2,010","2,087", , , ,"1,409",770,612,699,651, , , ,"1,719","1,847","1,515","1,311","1,437", , , ,"1,418","1,636","1,325","1,199","1,287", , , ,62,47,47,47,47, , , ,1.05,58.38,-13.32,-9.16,6.04, , , ,5.00,115.54,-19.97,-9.23,7.54,8.78, , ,565,"21,163","-3,162","-1,246","1,003","1,208","1,551","2,171",24.44,0.64,N/A,N/A,11.82,21.80,16.99,12.14,1.07,0.76,0.54,0.46,0.81, , , ,"12,318","9,351","9,351","9,351","9,351", , , 
128,128,089230,THE E&M *,948/ -11,"173,450,191/ 0","11,960",153,136,278,448,608, , , ,23,27,54,79,0, , , ,38,-184,183,-40,-236, , , ,683,622,686,977,"1,213", , , ,139,263,432,321,378, , , ,544,359,255,656,835, , , ,544,359,255,656,831, , , ,92,92,92,114,160, , , ,5.57,-28.21,27.93,-4.83,-21.56, , , ,7.16,-40.76,59.54,-8.82,-30.03, , , ,41,-200,199,-37,-139, , , ,32.78,N/A,4.23,N/A,N/A, , , ,2.26,2.16,3.03,1.59,2.32, , , ,"91,861","91,861","91,861","114,135","160,412", , , 
129,129,043150,바텍 *,"42,900/ +4,750","14,854,256/ 0",0,"1,786","2,188","2,344","2,717","2,443","3,115","3,513","3,982",299,391,394,429,316,535,626,723,333,837,292,356,-218,492,533,635,"3,902","3,215","3,496","3,870","3,539","4,098","4,709","5,471","1,331","1,229","1,259","1,332","1,250","1,336","1,432","1,580","2,570","1,986","2,237","2,538","2,289","2,762","3,277","3,891","1,468","1,960","2,191","2,485","2,225","2,677","3,181","3,777",74,74,74,74,74,73,73,73,10.09,23.52,8.69,9.66,-5.88,12.89,12.10,12.47,19.95,46.14,13.13,14.49,-10.28,18.63,17.30,17.35,"1,667","5,324","1,835","2,281","-1,630","3,074","3,411","4,064",21.68,6.40,11.77,12.80,N/A,13.95,12.58,10.56,3.66,2.58,1.46,1.75,1.50,2.38,2.00,1.69,"14,854","14,854","14,854","14,854","14,854", , , 
130,130,086960,한컴MDS *,"22,500/ -850","8,848,608/ 0","42,085","1,503","1,489","1,382","1,549","1,466","1,633","1,746","1,869",136,112,91,44,40,87,110,129,110,92,50,60,25,66,97,109,"1,467","1,432","1,645","1,545","1,767","1,842","1,946","2,056",478,382,443,383,565,576,583,596,989,"1,050","1,201","1,161","1,203","1,266","1,363","1,460",950,995,"1,079","1,123","1,159","1,229","1,321","1,428",48,48,48,48,48,49,49,49,7.97,6.31,3.24,3.79,1.50,3.66,5.12,5.45,10.47,8.97,5.82,7.38,3.69,6.24,7.57,8.26,"1,133",989,683,920,477,843,"1,091","1,283",18.13,20.38,21.36,12.17,30.39,26.69,20.63,17.54,1.74,1.60,1.08,0.80,1.01,1.48,1.39,1.29,"8,826","8,826","8,829","8,829","8,829", , , 
131,131,038060,루멘스 *,"1,525/ -20","48,103,069/ 0","31,000","4,028","3,616","3,258","3,236","3,316", , , ,52,-92,-204,-392,-137, , , ,-62,12,-315,-611,-283, , , ,"3,499","3,455","3,329","2,785","2,386", , , ,"1,360","1,234","1,414","1,479","1,412", , , ,"2,139","2,221","1,914","1,306",975, , , ,"2,169","2,100","1,791","1,173",951, , , ,236,236,236,236,239, , , ,-1.81,0.34,-9.28,-19.99,-10.95, , , ,-2.43,1.47,-16.34,-41.78,-16.41, , , ,-113,66,-672,"-1,310",-365, , , ,N/A,63.47,N/A,N/A,N/A, , , ,0.80,0.91,0.73,1.18,1.47, , , ,"47,277","47,277","47,277","47,277","47,719", , , 
132,132,083660,CSA 코스믹 *,"1,565/ +45","37,934,114/ 0","4,600",345,315,635,643,583, , , ,-44,-95,0,-57,-8, , , ,-51,-96,-5,-76,-145, , , ,419,308,375,332,349, , , ,104,71,138,167,233, , , ,315,237,236,165,116, , , ,315,237,236,165,116, , , ,96,99,99,99,185, , , ,-11.79,-26.37,-1.36,-21.61,-42.66, , , ,-18.56,-34.72,-1.97,-38.05,-103.35, , , ,-266,-485,-24,-387,-443, , , ,N/A,N/A,N/A,N/A,N/A, , , ,2.33,3.10,3.35,4.89,5.97, , , ,"19,205","19,748","19,748","19,748","37,072", , , 
133,133,062860,티엘아이 *,"7,310/ -90","9,872,720/ 0",0,774,672,485,420,367, , , ,-10,-40,-190,3,-79, , , ,-5,-36,-207,30,-73, , , ,"1,196","1,036",781,818,732, , , ,114,102,93,50,74, , , ,"1,082",934,688,768,658, , , ,"1,051",902,656,732,633, , , ,49,49,49,49,49, , , ,-0.31,-3.22,-22.75,3.81,-9.48, , , ,-0.99,-3.84,-26.55,4.80,-8.89, , , ,-106,-380,"-2,094",337,-615, , , ,N/A,N/A,N/A,14.81,N/A, , , ,0.64,0.53,0.55,0.58,1.06, , , ,"9,873","9,873","9,873","9,873","9,873", , , 
134,134,063570,한국전자금융 *,"7,040/ -120","34,147,728/ 0","3,817,360","2,155","2,410","2,944","2,789","2,722", , , ,155,211,249,156,118, , , ,132,164,123,10,20, , , ,"2,218","3,813","4,109","4,539","4,779", , , ,"1,053","2,242","2,459","2,936","3,204", , , ,"1,165","1,571","1,650","1,604","1,576", , , ,"1,081","1,210","1,575","1,546","1,549", , , ,130,130,173,171,171, , , ,6.47,5.45,3.10,0.22,0.43, , , ,12.96,13.54,15.11,1.72,2.23, , , ,511,596,621,78,101, , , ,12.02,20.81,14.48,99.82,56.50, , , ,1.48,2.67,1.57,1.40,1.02, , , ,"26,015","26,015","34,646","34,148","34,148", , , 
135,135,086980,쇼박스 *,"4,115/ -110","62,600,000/ 0",0,"1,259","1,027",685,787,468, , , ,153,104,52,19,-20, , , ,134,158,44,33,-26, , , ,"1,972","2,033","1,797","1,653","1,505", , , ,710,643,390,246,159, , , ,"1,262","1,389","1,407","1,407","1,345", , , ,"1,262","1,389","1,407","1,407","1,345", , , ,313,313,313,313,313, , , ,6.48,7.91,2.27,1.89,-1.67, , , ,11.04,11.95,3.11,2.32,-1.91, , , ,214,253,70,52,-42, , , ,26.36,21.33,43.29,74.52,N/A, , , ,2.79,2.43,1.34,1.72,1.57, , , ,"62,600","62,600","62,600","62,600","62,600", , , 
136,136,068050,팬엔터테인먼트 *,"5,930/ -220","27,247,982/ 0",0,353,423,132,402,247, , , ,20,-7,-7,11,25, , , ,6,-17,-10,11,18, , , ,700,802,662,775,"1,031", , , ,298,329,197,297,351, , , ,402,473,465,478,680, , , ,402,473,465,478,680, , , ,51,69,69,69,136, , , ,0.89,-2.25,-1.42,1.58,1.99, , , ,1.70,-3.86,-2.21,2.40,3.11, , , ,34,-83,-38,42,66, , , ,71.58,N/A,N/A,63.23,99.86, , , ,1.20,1.21,1.10,1.50,2.60, , , ,"20,086","27,248","27,248","27,248","27,248", , , 
137,137,085370,루트로닉 *,"21,650/ +3,650","26,030,290/ 441,643",0,845,858,921,"1,153","1,156","1,554","1,910","2,315",67,-28,-51,-26,62,251,355,463,53,-70,-72,-204,-154,207,285,370,"1,917","1,967","2,240","2,056","1,756","2,034","2,359","2,785",563,636,857,903,786,854,898,949,"1,354","1,331","1,383","1,153",971,"1,179","1,463","1,836","1,372","1,343","1,398","1,146",975,"1,186","1,491","1,884",65,129,131,132,132,131,131,131,3.30,-3.61,-3.40,-9.48,-8.06,10.95,12.97,14.40,5.26,-5.37,-4.98,-16.17,-14.56,19.19,21.17,21.94,250,-247,-261,-783,-586,784,"1,071","1,398",70.85,N/A,N/A,N/A,N/A,27.61,20.22,15.48,3.70,2.16,1.48,2.02,2.44,4.58,3.68,2.94,"21,451","23,147","25,214","25,588","25,754", , , 
138,138,039290,인포뱅크 *,"11,850/ -350","8,693,978/ 0","53,000","1,098","1,191","1,220","1,195","1,196", , , ,6,25,24,8,6, , , ,18,18,32,12,16, , , ,726,734,750,730,753, , , ,203,185,193,174,185, , , ,523,549,557,556,568, , , ,498,522,529,524,537, , , ,43,43,43,43,43, , , ,2.55,2.53,4.25,1.59,2.17, , , ,3.24,3.22,5.79,1.59,2.78, , , ,182,189,350,97,170, , , ,79.17,47.80,20.63,64.04,65.67, , , ,2.42,1.46,1.16,1.00,1.77, , , ,"8,694","8,694","8,694","8,694","8,694", , , 
139,139,078860,아이오케이 *,"1,715/ -40","89,148,548/ 0","21,210",135,184,297,276,210, , , ,-22,-1,-57,4,-30, , , ,-48,-44,-133,-84,-17, , , ,868,848,"1,367","1,566","1,421", , , ,74,152,445,458,453, , , ,794,696,922,"1,108",968, , , ,794,696,885,"1,033",968, , , ,118,133,199,254,278, , , ,-6.14,-5.10,-11.98,-5.71,-1.17, , , ,-7.45,-5.72,-16.58,-9.07,-4.04, , , ,-219,-171,-408,-171,-59, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.16,0.87,0.82,0.78,1.13, , , ,"23,527","26,574","39,748","50,751","55,540", , , 
140,140,088910,동우팜투테이블 *,"3,275/ -15","25,831,764/ 0",0,"2,358","2,308","2,502","2,706","2,762", , , ,97,168,170,43,-34, , , ,129,175,181,26,-23, , , ,"1,736","2,005","2,205","2,247","2,567", , , ,297,291,319,347,690, , , ,"1,439","1,714","1,886","1,900","1,877", , , ,"1,439","1,714","1,886","1,900","1,876", , , ,115,129,129,129,129, , , ,7.70,9.36,8.61,1.18,-0.96, , , ,9.41,11.10,10.07,1.39,-1.25, , , ,566,727,702,102,-92, , , ,7.59,5.61,5.34,35.03,N/A, , , ,0.68,0.61,0.51,0.49,0.46, , , ,"22,961","25,832","25,832","25,832","25,832", , , 
141,141,054950,제이브이엠 *,"18,900/ +50","12,089,892/ 0","571,924",981,"1,062","1,036","1,101","1,154","1,209","1,321","1,452",148,187,133,105,157,159,189,216,111,115,82,58,104,128,161,183,"1,766","1,724","1,767","1,801","1,999","2,204","2,363","2,544",645,513,536,565,626,733,765,804,"1,122","1,211","1,232","1,236","1,374","1,471","1,597","1,740","1,122","1,211","1,232","1,236","1,374","1,471","1,597","1,740",32,32,32,32,32,60,60,60,6.55,6.57,4.67,3.25,5.49,6.09,7.07,7.46,10.23,9.82,6.68,4.70,8.00,9.00,10.51,10.97,918,948,675,480,864,"1,059","1,334","1,514",24.51,31.72,26.08,32.32,21.81,17.85,14.16,12.49,2.17,2.68,1.50,1.29,1.41,1.34,1.25,1.16,"12,090","12,090","12,090","12,090","12,090", , , 
142,142,084730,팅크웨어 *,"16,200/ -900","10,425,682/ 2,258,000","812,597","1,850","1,979","1,944","1,822","1,976", , , ,55,71,77,78,125, , , ,21,22,19,41,86, , , ,"2,071","2,057","1,986","2,087","2,254", , , ,720,615,532,595,677, , , ,"1,351","1,442","1,454","1,492","1,577", , , ,"1,342","1,438","1,453","1,487","1,570", , , ,49,52,52,52,52, , , ,1.04,1.08,0.95,1.99,3.96, , , ,1.71,2.05,1.70,2.76,5.56, , , ,226,280,235,389,815, , , ,49.82,36.59,33.15,18.36,15.09, , , ,0.75,0.68,0.51,0.46,0.75, , , ,"9,860","10,426","10,426","10,426","10,426", , , 
143,143,086060,진바이오텍 *,"6,310/ -30","8,610,587/ 0",0,556,555,628,582,591, , , ,34,23,63,8,17, , , ,25,18,26,0,-34, , , ,592,595,726,679,621, , , ,226,215,273,246,170, , , ,365,381,453,433,450, , , ,390,405,480,469,450, , , ,43,43,43,43,43, , , ,4.68,3.11,3.86,-0.04,-5.28, , , ,8.06,5.25,6.07,1.78,-5.09, , , ,318,243,312,98,-272, , , ,17.81,19.39,13.05,57.15,N/A, , , ,1.25,1.00,0.73,1.03,1.10, , , ,"8,611","8,611","8,611","8,611","8,611", , , 
144,144,022220,정산애강 *,"2,585/ -65","51,794,579/ 0",0,693,782,650,714,590, , , ,67,115,100,102,55, , , ,56,95,75,115,25, , , ,820,774,831,943,969, , , ,271,135,114,113,112, , , ,549,639,716,830,857, , , ,549,639,716,830,857, , , ,259,259,259,259,259, , , ,6.50,11.96,9.36,12.99,2.63, , , ,10.68,16.04,11.08,14.90,2.98, , , ,108,184,145,222,48, , , ,21.45,14.65,14.65,9.46,37.85, , , ,2.18,2.18,1.54,1.31,1.11, , , ,"51,795","51,795","51,795","51,795","51,795", , , 
145,145,088800,에이스테크 *,"17,400/ -350","43,723,601/ 4,777,185","56,408","3,221","3,516","3,773","3,786","2,108","3,839","6,308","6,801",-138,-145,132,27,-614,134,679,740,-322,-556,12,-97,-831,91,429,584,"4,337","3,735","4,321","3,805","3,530", , , ,"3,110","3,064","3,512","2,914","2,815", , , ,"1,227",671,809,891,715, , , ,"1,165",623,782,884,717, , , ,142,147,171,194,229, , , ,-6.95,-13.77,0.31,-2.39,-22.67,2.56, , ,-25.47,-61.18,4.40,-11.08,-103.89,12.70, , ,"-1,169","-1,866",91,-237,"-1,950",188,"1,038", ,N/A,N/A,56.32,N/A,N/A,92.74,16.76, ,0.72,2.28,2.19,3.52,17.01, , , ,"28,328","29,309","34,121","38,858","40,958", , , 
146,146,068760,셀트리온제약 *,"156,200/ +16,000","36,546,204/ 0",928,"1,048","1,359","1,469","1,735","2,336", , , ,73,87,36,147,236, , , ,29,27,-94,86,209, , , ,"5,100","4,703","4,524","4,710","5,481", , , ,"1,654","1,766","1,824","1,909","2,475", , , ,"3,446","2,936","2,700","2,800","3,006", , , ,"3,446","2,936","2,700","2,800","3,006", , , ,158,167,170,170,179, , , ,0.60,0.55,-2.04,1.86,4.11, , , ,1.00,0.85,-3.33,3.13,7.21, , , ,93,75,-258,236,573, , , ,235.22,765.14,N/A,165.58,416.13, , , ,2.31,7.09,7.98,5.07,28.77, , , ,"36,307","36,419","36,483","36,507","36,526", , , 
147,147,083450,GST *,"29,150/ -1,300","9,317,745/ 0","157,629",908,"1,628","1,299","1,682","1,669","2,632","3,362","4,012",49,223,104,219,182,388,528,645,46,158,103,180,155,315,420,527,894,"1,024","1,050","1,368","1,418","1,830","2,295","2,868",286,241,192,334,281,394,458,531,608,783,858,"1,033","1,137","1,436","1,838","2,337",577,740,810,993,"1,106","1,403","1,805","2,303",47,47,47,47,47,47,47,47,5.84,16.43,9.93,14.86,11.12,19.38,20.38,20.42,7.24,23.25,12.42,19.83,15.06,25.24,26.38,25.91,434,"1,642","1,033","1,918","1,696","3,399","4,540","5,710",12.64,7.52,4.30,5.32,10.14,8.58,6.42,5.11,0.87,1.54,0.50,0.93,1.40,1.89,1.48,1.16,"9,318","9,318","9,318","9,318","9,318", , , 
148,148,019990,에너토크 *,"9,870/ -180","9,756,088/ 0","560,000",260,245,231,235,229, , , ,21,3,14,2,4, , , ,20,4,13,5,4, , , ,429,425,435,429,460, , , ,22,16,23,28,54, , , ,407,409,412,401,406, , , ,407,409,412,401,406, , , ,49,49,49,49,49, , , ,4.89,0.94,3.10,1.13,1.00, , , ,5.33,0.98,3.25,1.20,1.10, , , ,220,41,137,50,46, , , ,20.47,147.03,30.14,69.47,92.34, , , ,1.08,1.44,0.96,0.82,0.98, , , ,"9,756","9,756","9,756","9,756","9,756", , , 
149,149,079370,제우스 *,"25,100/ -2,400","10,384,000/ 0","53,727","2,908","3,591","4,536","3,235","3,600","4,416","5,417","5,847",240,330,401,182,182,329,542,614,195,189,310,142,181,245,428,480,"2,908","3,379","4,024","3,814","4,426","5,549","6,349","7,125","1,194","1,542","1,878","1,525","2,005","2,970","3,418","3,792","1,714","1,837","2,146","2,288","2,421","2,579","2,931","3,333","1,690","1,812","2,100","2,239","2,368","2,545","2,895","3,295",52,52,52,52,52,52,52,52,7.19,6.00,8.39,3.62,4.40,4.91,7.19,7.12,12.17,10.71,15.70,6.43,7.81,9.85,15.59,15.38,"1,878","1,806","2,957","1,343","1,733","2,331","4,083","4,584",7.24,9.33,3.86,10.13,16.67,10.77,6.15,5.48,0.84,0.96,0.56,0.63,1.25,1.01,0.89,0.78,"10,384","10,384","10,384","10,384","10,384", , , 
150,150,046110,한일네트웍스 *,"6,650/ -190","11,954,227/ 0",0,887,"1,142","1,266","1,216","1,174", , , ,24,66,59,87,100, , , ,44,161,51,70,76, , , ,740,832,831,"1,249","1,359", , , ,319,259,207,575,593, , , ,421,573,624,674,766, , , ,421,573,624,674,766, , , ,60,60,60,60,60, , , ,7.26,20.50,6.14,6.77,5.83, , , ,11.93,32.45,8.53,10.85,10.56, , , ,371,"1,348",427,589,636, , , ,14.30,4.95,12.07,7.53,7.82, , , ,1.48,1.37,0.99,0.79,0.78, , , ,"11,954","11,954","11,954","11,954","11,954", , , 
151,151,085670,뉴프렉스 *,"2,940/ -5","23,646,878/ 0",0,"1,452","1,527","1,955","1,283","1,486","1,550","1,816","2,167",9,71,106,-100,-98,9,172,236,-25,43,74,-96,-94, , , ,"1,071","1,189","1,450","1,374","1,356", , , ,672,724,842,878,958, , , ,399,465,608,497,398, , , ,394,456,599,487,387, , , ,61,68,106,106,109, , , ,-2.19,3.82,5.59,-6.82,-6.85, , , ,-6.55,9.39,13.73,-17.75,-21.42,-2.84, , ,-143,197,342,-455,-430,-47,558,816,N/A,17.27,8.38,N/A,N/A,N/A,5.27,3.60,1.23,1.51,1.01,0.92,1.33, , , ,"18,341","20,311","21,156","21,156","21,770", , , 
152,152,084370,유진테크 *,"46,650/ -2,500","22,916,042/ 0","1,417,736","1,411","1,302","2,202","2,055","2,026","3,699","5,631","5,673",365,257,408,238,223,854,"1,461","1,547",320,274,207,108,99,677,"1,144","1,217","2,397","2,658","2,735","2,784","2,940","3,687","4,813","6,040",279,347,367,331,450,587,643,720,"2,117","2,312","2,367","2,453","2,490","3,097","4,173","5,317","2,109","2,300","2,340","2,376","2,349","2,923","3,943","5,037",115,115,115,115,115,110,110,110,14.48,10.83,7.67,3.92,3.44,20.42,26.91,22.42,16.45,12.52,8.27,2.45,1.48,24.39,31.83,25.91,"1,412","1,204",838,252,152,"2,806","4,770","5,077",12.57,17.52,12.77,65.56,219.26,16.63,9.78,9.19,1.85,2.03,1.01,1.54,3.15,3.56,2.66,2.09,"22,916","22,916","22,916","22,916","22,916", , , 
153,153,083790,크리스탈지노믹스 *,"8,190/ -20","69,246,486/ 0","1,135,990",145,122,139,140,302, , , ,-41,-64,18,-106,-101, , , ,-38,-86,69,-381,-120, , , ,"1,287","1,195","2,569","3,792","3,170", , , ,454,279,725,"1,540",965, , , ,833,916,"1,845","2,252","2,204", , , ,832,916,"1,845","1,490","2,148", , , ,129,136,209,211,231, , , ,-2.94,-6.91,3.67,-11.98,-3.45, , , ,-2.81,-9.81,5.00,-22.54,-5.41, , , ,-43,-165,121,-605,-147, , , ,N/A,N/A,94.96,N/A,N/A, , , ,5.26,6.89,3.87,4.16,3.85, , , ,"51,010","51,054","60,593","62,093","69,240", , , 
154,154,064550,바이오니아 *,"46,500/ +800","25,211,579/ 0","9,930",217,233,241,363,"2,070", , , ,-130,-63,-116,-85,"1,052", , , ,-154,-99,-88,-74,592, , , ,562,587,708,821,"1,912", , , ,376,315,318,505,432, , , ,186,271,390,316,"1,480", , , ,186,271,390,306,"1,456", , , ,81,103,114,114,126, , , ,-24.00,-17.31,-13.55,-9.70,43.32, , , ,-57.92,-43.49,-26.67,-22.49,65.71, , , ,-932,-526,-408,-349,"2,301", , , ,N/A,N/A,N/A,N/A,7.72, , , ,6.33,6.84,4.21,5.01,3.07, , , ,"17,112","20,625","20,625","22,261","25,132", , , 
155,155,084990,헬릭스미스 *,"27,550/ -500","34,265,714/ 0","1,430",68,32,31,45,43, , , ,-20,-69,-200,-417,-711, , , ,-7,-65,-305,"-1,084",-856, , , ,"1,780","1,794","2,842","3,714","4,781", , , ,71,149,"1,462","1,724","1,978", , , ,"1,709","1,645","1,380","1,991","2,804", , , ,"1,709","1,645","1,339","1,956","2,763", , , ,80,80,80,107,171, , , ,-0.57,-3.63,-13.17,-33.05,-20.15, , , ,-0.60,-3.87,-19.26,-64.98,-35.12, , , ,-29,-239,"-1,058","-3,832","-2,855", , , ,N/A,N/A,N/A,N/A,N/A, , , ,9.71,15.92,30.42,10.21,4.04, , , ,"27,147","27,147","27,147","28,989","34,266", , , 
156,156,083640,인콘 *,"2,415/ -10","44,658,769/ 0",0,361,440,410,308,505, , , ,-7,13,-20,-24,20, , , ,-10,10,-12,-197,-39, , , ,516,702,975,883,"1,095", , , ,44,219,463,319,265, , , ,472,482,513,564,830, , , ,472,482,513,564,830, , , ,32,126,133,159,212, , , ,-1.85,1.56,-1.44,-21.21,-3.97, , , ,-1.66,2.08,-2.43,-36.60,-5.64, , , ,-31,39,-45,-646,-98, , , ,N/A,161.23,N/A,N/A,N/A, , , ,1.66,3.27,3.40,1.89,1.59, , , ,"25,255","25,255","26,648","31,738","42,477", , , 
157,157,085660,차바이오텍 *,"27,000/ +450","56,210,289/ 0",0,"4,493","4,175","4,886","5,346","6,647", , , ,330,-67,190,58,-24, , , ,213,-444,361,524,-342, , , ,"7,396","7,936","9,475","11,629","13,137", , , ,"3,901","3,852","3,973","4,966","6,768", , , ,"3,495","4,085","5,502","6,663","6,369", , , ,"2,657","2,307","3,270","3,772","3,551", , , ,253,256,262,262,263, , , ,3.08,-5.80,4.15,4.96,-2.76, , , ,4.13,-18.74,8.75,13.17,-5.10, , , ,227,-908,461,884,-355, , , ,55.88,N/A,43.86,16.35,N/A, , , ,2.35,4.83,3.22,2.00,2.95, , , ,"50,582","51,253","52,478","52,481","52,549", , , 
158,158,078140,대봉엘에스 *,"10,850/ -50","11,086,579/ 0","3,000",710,657,718,695,763, , , ,112,91,79,74,81, , , ,88,78,66,62,74, , , ,754,804,869,"1,021","1,498", , , ,108,101,109,172,213, , , ,646,703,761,849,"1,285", , , ,629,692,746,808,"1,038", , , ,55,55,55,55,55, , , ,12.56,9.96,7.89,6.60,5.87, , , ,14.20,10.80,8.65,7.37,6.31, , , ,757,644,561,517,525, , , ,15.66,15.11,11.26,13.30,21.14, , , ,2.09,1.56,0.94,0.94,1.18, , , ,"11,087","11,087","11,087","11,087","11,087", , , 
159,159,067900,와이엔텍 *,"13,900/ -50","18,199,659/ 0","100,000",581,752,761,986,"1,060", , , ,94,125,149,262,317, , , ,55,116,90,184,219, , , ,"1,733","1,883","2,091","2,429","2,602", , , ,763,807,926,"1,081","1,030", , , ,970,"1,076","1,166","1,348","1,572", , , ,961,"1,076","1,166","1,348","1,572", , , ,89,89,91,91,91, , , ,3.63,6.41,4.55,8.15,8.70, , , ,6.36,11.30,8.06,14.66,15.00, , , ,361,632,496,"1,012","1,203", , , ,9.55,6.64,9.03,10.32,11.43, , , ,0.65,0.71,0.70,1.41,1.59, , , ,"18,200","18,200","18,200","18,200","18,200", , , 
160,160,083550,케이엠 *,"9,990/ -10","10,755,114/ 0",0,"1,096","1,109","1,183","1,276","1,879", , , ,36,53,52,72,426, , , ,34,41,46,64,327, , , ,975,"1,012","1,161","1,322","1,718", , , ,241,260,378,478,561, , , ,735,752,783,844,"1,157", , , ,702,717,771,837,"1,151", , , ,49,49,50,51,51, , , ,3.41,4.14,4.21,5.15,21.48, , , ,5.27,6.14,6.07,8.15,32.92, , , ,337,405,420,610,"3,042", , , ,17.35,14.21,15.09,11.79,4.26, , , ,0.86,0.83,0.85,0.89,1.18, , , ,"10,755","10,755","10,755","10,755","10,755", , , 
161,161,084180,수성이노베이션 *,"2,150/ -80","54,971,186/ 0","31,867",281,264,237,227,207, , , ,27,-20,-32,-11,-7, , , ,24,-219,-145,-52,-33, , , ,402,659,540,473,524, , , ,120,488,391,310,328, , , ,282,171,149,163,195, , , ,282,171,149,163,195, , , ,41,47,61,66,90, , , ,5.77,-41.25,-24.12,-10.18,-6.57, , , ,8.68,-96.54,-90.47,-33.09,-18.29, , , ,145,"-1,322",-637,-205,-110, , , ,26.87,N/A,N/A,N/A,N/A, , , ,2.17,1.62,3.11,1.42,1.86, , , ,"16,400","18,850","24,389","26,342","35,833", , , 
